Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Postal Code,City,State,Country,Region,Market,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
374,CA-2013-ORD19640,01/08/2017,01/09/2017,First Class,CUST-1182,Charlie Brown,Home Office,12345.0,Chicago,California,United States,East,USCA,PROD-9267,Technology,Phones,Product C,2034.39,1,0.1,-110.05,145.81,Medium
375,CA-2016-ORD59817,01/09/2017,01/10/2017,Second Class,CUST-8316,Diana Ross,Consumer,23456.0,Austin,Illinois,United States,Central,USCA,PROD-9973,Office Supplies,Phones,Product C,3613.38,7,0.2,-403.38,140.92,Medium
376,CA-2016-ORD34350,01/10/2017,01/11/2017,Standard Class,CUST-5080,Alice Smith,Consumer,,New York,California,United States,West,USCA,PROD-3434,Office Supplies,Binders,Product A,1829.54,5,0.1,783.34,9.85,Low
377,CA-2015-ORD51679,01/11/2017,01/12/2017,Standard Class,CUST-9137,Charlie Brown,Consumer,12345.0,Chicago,New York,United States,Central,USCA,PROD-5773,Furniture,Binders,Product A,2219.12,8,0.1,630.06,81.92,Low
378,CA-2015-ORD75908,01/12/2017,01/13/2017,First Class,CUST-2241,Charlie Brown,Corporate,23456.0,New York,New York,United States,East,USCA,PROD-5128,Office Supplies,Chairs,Product B,1768.89,5,0.2,-382.11,141.9,Medium
379,CA-2013-ORD23855,01/13/2017,01/14/2017,Standard Class,CUST-6830,Alice Smith,Corporate,12345.0,New York,Illinois,United States,South,USCA,PROD-7687,Office Supplies,Binders,Product C,1195.53,9,0.1,492.16,8.0,Critical
380,CA-2013-ORD27478,01/14/2017,01/15/2017,Same Day,CUST-4418,Charlie Brown,Corporate,12345.0,Austin,Texas,United States,South,USCA,PROD-2127,Technology,Chairs,Product A,2437.48,5,0.0,-62.18,196.75,Critical
381,CA-2014-ORD62363,01/15/2017,01/16/2017,Second Class,CUST-3072,Bob Johnson,Consumer,34567.0,San Francisco,Texas,United States,West,USCA,PROD-7048,Furniture,Tables,Product A,1540.91,1,0.0,202.59,16.23,Medium
382,CA-2013-ORD53005,01/16/2017,01/17/2017,First Class,CUST-4538,Alice Smith,Home Office,34567.0,Austin,New York,United States,West,USCA,PROD-7963,Technology,Phones,Product C,2723.43,1,0.3,-8.15,9.72,Low
383,CA-2013-ORD72739,01/17/2017,01/18/2017,First Class,CUST-8979,Bob Johnson,Corporate,,Austin,Illinois,United States,West,USCA,PROD-9238,Technology,Phones,Product C,1709.01,4,0.2,997.0,194.9,Medium
384,CA-2013-ORD80339,01/18/2017,01/19/2017,First Class,CUST-5129,Charlie Brown,Corporate,23456.0,San Francisco,California,United States,West,USCA,PROD-4005,Office Supplies,Tables,Product C,1236.39,4,0.3,935.51,194.39,Low
385,CA-2016-ORD94325,01/19/2017,01/20/2017,Same Day,CUST-8016,Bob Johnson,Home Office,,Chicago,California,United States,Central,USCA,PROD-2681,Office Supplies,Chairs,Product B,313.03,2,0.0,578.0,174.24,Critical
386,CA-2013-ORD68134,01/20/2017,01/21/2017,Standard Class,CUST-2740,Charlie Brown,Home Office,12345.0,San Francisco,Texas,United States,Central,USCA,PROD-2401,Office Supplies,Binders,Product B,2053.51,3,0.3,-240.36,17.87,Low
387,CA-2016-ORD47065,01/21/2017,01/22/2017,Second Class,CUST-7984,Bob Johnson,Consumer,23456.0,Austin,Texas,United States,East,USCA,PROD-9712,Technology,Binders,Product C,4075.84,1,0.3,409.39,134.2,High
388,CA-2016-ORD20522,01/22/2017,01/23/2017,Same Day,CUST-5311,Diana Ross,Consumer,,New York,Illinois,United States,South,USCA,PROD-3155,Technology,Chairs,Product C,4788.92,5,0.0,616.07,27.77,Critical
389,CA-2013-ORD84721,01/23/2017,01/24/2017,Same Day,CUST-1630,Diana Ross,Corporate,12345.0,New York,Texas,United States,South,USCA,PROD-4093,Furniture,Phones,Product B,1686.04,5,0.3,992.99,145.36,Low
390,CA-2015-ORD90937,01/24/2017,01/25/2017,First Class,CUST-9350,Bob Johnson,Home Office,23456.0,Austin,California,United States,Central,USCA,PROD-5838,Furniture,Tables,Product A,1641.93,8,0.2,175.24,74.96,Medium
391,CA-2014-ORD96912,01/25/2017,01/26/2017,Same Day,CUST-2444,Alice Smith,Home Office,12345.0,San Francisco,Illinois,United States,South,USCA,PROD-1036,Technology,Chairs,Product B,4857.96,6,0.3,824.82,46.11,High
392,CA-2013-ORD46275,01/26/2017,01/27/2017,First Class,CUST-2885,Diana Ross,Corporate,12345.0,San Francisco,Illinois,United States,South,USCA,PROD-6278,Furniture,Chairs,Product A,1860.64,2,0.1,636.44,184.18,High
393,CA-2015-ORD14069,01/27/2017,01/28/2017,Same Day,CUST-7851,Alice Smith,Corporate,,New York,California,United States,South,USCA,PROD-2885,Office Supplies,Tables,Product A,174.46,1,0.2,101.15,194.11,Critical
394,CA-2013-ORD98879,01/28/2017,01/29/2017,First Class,CUST-9846,Bob Johnson,Corporate,,San Francisco,Illinois,United States,East,USCA,PROD-7254,Office Supplies,Phones,Product C,3714.96,2,0.0,834.67,100.38,Medium
395,CA-2016-ORD28086,01/29/2017,01/30/2017,Standard Class,CUST-3140,Diana Ross,Home Office,12345.0,New York,New York,United States,Central,USCA,PROD-4462,Office Supplies,Chairs,Product B,2710.93,3,0.3,904.33,188.95,High
396,CA-2016-ORD16978,01/30/2017,01/31/2017,Second Class,CUST-6777,Bob Johnson,Home Office,12345.0,San Francisco,Illinois,United States,Central,USCA,PROD-2218,Furniture,Phones,Product B,3848.06,4,0.2,12.34,194.72,High
397,CA-2015-ORD75104,01/31/2017,02/01/2017,Second Class,CUST-8266,Diana Ross,Consumer,,Austin,New York,United States,East,USCA,PROD-5658,Furniture,Phones,Product B,2981.24,4,0.0,595.35,162.76,High
398,CA-2015-ORD39814,02/01/2017,02/02/2017,Second Class,CUST-9965,Diana Ross,Home Office,34567.0,New York,Texas,United States,West,USCA,PROD-1516,Office Supplies,Chairs,Product A,3229.86,1,0.3,506.07,112.71,Medium
399,CA-2015-ORD62245,02/02/2017,02/03/2017,Second Class,CUST-3316,Charlie Brown,Home Office,34567.0,New York,California,United States,East,USCA,PROD-3170,Furniture,Tables,Product B,3336.84,1,0.2,913.36,189.48,Low
400,CA-2016-ORD72311,02/03/2017,02/04/2017,First Class,CUST-6923,Charlie Brown,Consumer,,San Francisco,Texas,United States,West,USCA,PROD-1919,Technology,Chairs,Product B,317.23,4,0.2,51.3,21.82,Low
401,CA-2013-ORD14981,02/04/2017,02/05/2017,Second Class,CUST-1618,Diana Ross,Home Office,,Chicago,Illinois,United States,West,USCA,PROD-1733,Technology,Tables,Product A,4125.11,5,0.3,553.4,164.92,Critical
402,CA-2014-ORD32503,02/05/2017,02/06/2017,First Class,CUST-9477,Diana Ross,Home Office,34567.0,San Francisco,Texas,United States,West,USCA,PROD-3594,Technology,Chairs,Product A,993.66,6,0.3,925.56,28.76,High
403,CA-2015-ORD64338,02/06/2017,02/07/2017,Standard Class,CUST-1266,Bob Johnson,Corporate,,Austin,Texas,United States,West,USCA,PROD-2493,Technology,Phones,Product B,3034.42,7,0.1,-221.23,18.12,Medium
404,CA-2016-ORD29152,02/07/2017,02/08/2017,Standard Class,CUST-3764,Bob Johnson,Corporate,34567.0,Chicago,California,United States,South,USCA,PROD-5216,Technology,Chairs,Product B,3378.68,2,0.0,99.23,153.52,Critical
405,CA-2015-ORD70999,02/08/2017,02/09/2017,Second Class,CUST-6575,Alice Smith,Consumer,12345.0,Chicago,New York,United States,East,USCA,PROD-4020,Office Supplies,Binders,Product B,2906.41,9,0.0,90.85,132.24,Low
406,CA-2016-ORD85732,02/09/2017,02/10/2017,Standard Class,CUST-4011,Diana Ross,Consumer,34567.0,San Francisco,Texas,United States,West,USCA,PROD-8966,Office Supplies,Chairs,Product A,3715.06,3,0.2,-307.55,148.2,Medium
407,CA-2016-ORD98393,02/10/2017,02/11/2017,First Class,CUST-6376,Charlie Brown,Corporate,34567.0,Austin,California,United States,East,USCA,PROD-4807,Office Supplies,Phones,Product A,4606.56,8,0.1,860.13,172.94,High
408,CA-2016-ORD41998,02/11/2017,02/12/2017,Second Class,CUST-8767,Charlie Brown,Home Office,34567.0,Austin,Illinois,United States,Central,USCA,PROD-1599,Office Supplies,Phones,Product B,2674.61,7,0.3,-425.78,60.8,Critical
409,CA-2016-ORD26647,02/12/2017,02/13/2017,First Class,CUST-7945,Bob Johnson,Home Office,23456.0,Austin,Illinois,United States,East,USCA,PROD-2573,Office Supplies,Tables,Product A,1932.66,5,0.3,554.0,105.97,Low
410,CA-2013-ORD52250,02/13/2017,02/14/2017,Second Class,CUST-8264,Charlie Brown,Consumer,,Austin,New York,United States,South,USCA,PROD-6660,Office Supplies,Chairs,Product C,2550.1,4,0.3,664.21,71.11,Medium
411,CA-2014-ORD22505,02/14/2017,02/15/2017,Second Class,CUST-1697,Charlie Brown,Corporate,12345.0,New York,Texas,United States,West,USCA,PROD-2793,Office Supplies,Chairs,Product C,1158.32,6,0.0,782.72,104.5,Medium
412,CA-2013-ORD73702,02/15/2017,02/16/2017,Second Class,CUST-6038,Charlie Brown,Home Office,23456.0,San Francisco,California,United States,Central,USCA,PROD-6359,Furniture,Tables,Product C,1983.84,2,0.3,105.99,88.74,Critical
413,CA-2014-ORD32677,02/16/2017,02/17/2017,Standard Class,CUST-5152,Charlie Brown,Home Office,12345.0,Austin,California,United States,South,USCA,PROD-1378,Furniture,Phones,Product A,433.61,4,0.3,304.76,154.26,Medium
414,CA-2015-ORD82857,02/17/2017,02/18/2017,First Class,CUST-9565,Alice Smith,Corporate,,San Francisco,California,United States,South,USCA,PROD-1794,Furniture,Phones,Product A,3327.14,8,0.1,-403.57,179.38,Low
415,CA-2013-ORD36442,02/18/2017,02/19/2017,Second Class,CUST-1217,Alice Smith,Home Office,34567.0,San Francisco,New York,United States,South,USCA,PROD-2640,Technology,Tables,Product C,3029.18,8,0.0,401.44,147.58,Medium
416,CA-2015-ORD38338,02/19/2017,02/20/2017,Same Day,CUST-4744,Charlie Brown,Corporate,12345.0,San Francisco,Texas,United States,West,USCA,PROD-9748,Furniture,Tables,Product C,4271.02,3,0.1,822.26,134.01,High
417,CA-2016-ORD67641,02/20/2017,02/21/2017,First Class,CUST-5995,Bob Johnson,Corporate,,Austin,New York,United States,East,USCA,PROD-2926,Technology,Binders,Product B,4041.45,6,0.2,508.09,27.83,Low
418,CA-2013-ORD80728,02/21/2017,02/22/2017,Same Day,CUST-2991,Charlie Brown,Consumer,23456.0,New York,California,United States,Central,USCA,PROD-2072,Furniture,Binders,Product C,34.76,2,0.2,139.24,167.16,Critical
419,CA-2013-ORD92406,02/22/2017,02/23/2017,First Class,CUST-3188,Alice Smith,Consumer,34567.0,San Francisco,Illinois,United States,East,USCA,PROD-6975,Furniture,Phones,Product A,4190.89,3,0.2,-223.11,57.43,Low
420,CA-2015-ORD95789,02/23/2017,02/24/2017,Standard Class,CUST-9909,Bob Johnson,Consumer,12345.0,San Francisco,Illinois,United States,South,USCA,PROD-5792,Technology,Chairs,Product C,3463.33,8,0.1,973.55,146.97,Low
421,CA-2014-ORD46766,02/24/2017,02/25/2017,Second Class,CUST-8483,Diana Ross,Corporate,,New York,Illinois,United States,West,USCA,PROD-7098,Technology,Tables,Product B,61.47,8,0.0,741.2,173.62,Medium
422,CA-2014-ORD55332,02/25/2017,02/26/2017,Same Day,CUST-9373,Bob Johnson,Consumer,23456.0,New York,Texas,United States,East,USCA,PROD-3723,Technology,Tables,Product C,2712.7,9,0.0,925.67,119.53,High
423,CA-2016-ORD68618,02/26/2017,02/27/2017,Standard Class,CUST-4212,Charlie Brown,Home Office,23456.0,San Francisco,Texas,United States,South,USCA,PROD-8479,Technology,Binders,Product B,72.15,3,0.3,956.59,171.01,Low
424,CA-2014-ORD71224,02/27/2017,02/28/2017,Standard Class,CUST-6519,Diana Ross,Home Office,23456.0,Chicago,New York,United States,Central,USCA,PROD-5350,Furniture,Chairs,Product C,952.93,4,0.3,821.74,13.22,Critical
425,CA-2016-ORD23695,02/28/2017,03/01/2017,First Class,CUST-7235,Alice Smith,Consumer,23456.0,San Francisco,Illinois,United States,West,USCA,PROD-2131,Furniture,Chairs,Product C,2842.14,7,0.0,496.1,119.64,Low
426,CA-2013-ORD54487,03/01/2017,03/02/2017,Same Day,CUST-3526,Bob Johnson,Home Office,34567.0,Chicago,Illinois,United States,Central,USCA,PROD-7577,Technology,Tables,Product A,2827.27,9,0.1,625.18,173.16,High
427,CA-2013-ORD78026,03/02/2017,03/03/2017,Same Day,CUST-4581,Bob Johnson,Home Office,12345.0,Austin,Illinois,United States,Central,USCA,PROD-6977,Technology,Binders,Product B,2006.29,2,0.1,608.84,113.82,High
428,CA-2016-ORD31221,03/03/2017,03/04/2017,Same Day,CUST-2445,Alice Smith,Corporate,34567.0,Austin,California,United States,West,USCA,PROD-5297,Office Supplies,Phones,Product C,243.57,3,0.1,978.24,191.99,Critical
429,CA-2013-ORD79543,03/04/2017,03/05/2017,First Class,CUST-6191,Bob Johnson,Home Office,23456.0,San Francisco,Illinois,United States,East,USCA,PROD-4026,Furniture,Tables,Product A,1280.47,6,0.3,420.33,66.62,Medium
430,CA-2015-ORD61435,03/05/2017,03/06/2017,Standard Class,CUST-9570,Bob Johnson,Home Office,34567.0,New York,California,United States,South,USCA,PROD-4629,Furniture,Binders,Product A,2616.99,7,0.3,660.67,137.9,Medium
431,CA-2013-ORD71090,03/06/2017,03/07/2017,Same Day,CUST-1086,Diana Ross,Corporate,12345.0,New York,New York,United States,East,USCA,PROD-6801,Furniture,Tables,Product B,3534.37,3,0.1,841.29,90.85,High
432,CA-2015-ORD94661,03/07/2017,03/08/2017,First Class,CUST-2397,Charlie Brown,Corporate,23456.0,San Francisco,New York,United States,East,USCA,PROD-6596,Technology,Tables,Product A,4185.22,7,0.2,243.55,164.05,Critical
433,CA-2013-ORD91421,03/08/2017,03/09/2017,Same Day,CUST-3118,Alice Smith,Corporate,12345.0,San Francisco,Texas,United States,Central,USCA,PROD-4459,Furniture,Chairs,Product A,2093.46,4,0.0,237.27,46.44,Low
434,CA-2014-ORD14765,03/09/2017,03/10/2017,Standard Class,CUST-3456,Diana Ross,Corporate,,San Francisco,New York,United States,Central,USCA,PROD-2421,Office Supplies,Chairs,Product C,4938.69,2,0.1,-437.08,93.27,High
435,CA-2013-ORD98232,03/10/2017,03/11/2017,Second Class,CUST-4016,Diana Ross,Consumer,34567.0,New York,Texas,United States,Central,USCA,PROD-3290,Office Supplies,Tables,Product B,492.72,4,0.1,355.77,76.97,Critical
436,CA-2016-ORD82461,03/11/2017,03/12/2017,Second Class,CUST-3585,Diana Ross,Consumer,23456.0,Chicago,Illinois,United States,East,USCA,PROD-2182,Office Supplies,Phones,Product A,2376.36,5,0.2,758.0,69.02,High
437,CA-2015-ORD40230,03/12/2017,03/13/2017,First Class,CUST-4261,Bob Johnson,Home Office,,New York,Texas,United States,West,USCA,PROD-7875,Furniture,Tables,Product C,3191.14,4,0.2,2.07,107.11,Critical
438,CA-2014-ORD89024,03/13/2017,03/14/2017,Standard Class,CUST-2104,Diana Ross,Consumer,12345.0,New York,Illinois,United States,East,USCA,PROD-6327,Technology,Phones,Product A,4043.46,3,0.0,-155.89,181.97,High
439,CA-2014-ORD22334,03/14/2017,03/15/2017,Second Class,CUST-8874,Bob Johnson,Home Office,23456.0,Chicago,New York,United States,East,USCA,PROD-7044,Technology,Binders,Product A,1381.88,7,0.2,-178.32,173.82,Low
440,CA-2015-ORD92328,03/15/2017,03/16/2017,Second Class,CUST-4674,Diana Ross,Corporate,12345.0,New York,New York,United States,East,USCA,PROD-5039,Technology,Phones,Product C,4247.72,8,0.1,902.17,83.62,Medium
441,CA-2016-ORD45064,03/16/2017,03/17/2017,First Class,CUST-5217,Diana Ross,Corporate,23456.0,Austin,Illinois,United States,Central,USCA,PROD-1415,Technology,Tables,Product B,221.09,1,0.1,346.95,81.41,Critical
442,CA-2013-ORD45888,03/17/2017,03/18/2017,First Class,CUST-7904,Charlie Brown,Corporate,34567.0,Chicago,New York,United States,Central,USCA,PROD-1927,Furniture,Phones,Product A,3896.09,9,0.0,770.09,157.86,Low
443,CA-2014-ORD85313,03/18/2017,03/19/2017,Same Day,CUST-1767,Bob Johnson,Home Office,34567.0,Austin,California,United States,West,USCA,PROD-1037,Technology,Tables,Product A,3008.76,2,0.3,984.33,80.13,Low
444,CA-2016-ORD53799,03/19/2017,03/20/2017,Standard Class,CUST-4557,Alice Smith,Consumer,12345.0,Austin,California,United States,East,USCA,PROD-9033,Technology,Binders,Product C,100.24,9,0.0,366.13,122.93,Critical
445,CA-2015-ORD74510,03/20/2017,03/21/2017,Standard Class,CUST-8353,Alice Smith,Consumer,12345.0,Chicago,California,United States,South,USCA,PROD-9779,Office Supplies,Binders,Product A,3918.97,8,0.1,157.01,124.44,High
446,CA-2015-ORD78754,03/21/2017,03/22/2017,Same Day,CUST-3747,Bob Johnson,Consumer,23456.0,San Francisco,Illinois,United States,East,USCA,PROD-2966,Technology,Tables,Product B,160.05,9,0.3,685.9,18.64,Critical
447,CA-2013-ORD95581,03/22/2017,03/23/2017,Standard Class,CUST-7452,Diana Ross,Home Office,23456.0,New York,California,United States,Central,USCA,PROD-8757,Furniture,Binders,Product B,1070.51,9,0.3,755.48,9.87,Low
448,CA-2015-ORD16358,03/23/2017,03/24/2017,Standard Class,CUST-6640,Bob Johnson,Corporate,34567.0,New York,New York,United States,West,USCA,PROD-2304,Technology,Binders,Product A,527.8,3,0.1,188.71,196.89,Medium
449,CA-2016-ORD69898,03/24/2017,03/25/2017,Same Day,CUST-3171,Diana Ross,Home Office,23456.0,San Francisco,Illinois,United States,West,USCA,PROD-1781,Office Supplies,Phones,Product B,2551.27,3,0.1,192.13,24.36,High
450,CA-2016-ORD19521,03/25/2017,03/26/2017,First Class,CUST-7317,Diana Ross,Home Office,12345.0,San Francisco,Texas,United States,West,USCA,PROD-3652,Technology,Binders,Product B,2288.87,3,0.1,203.73,111.91,Low
451,CA-2014-ORD19353,03/26/2017,03/27/2017,Same Day,CUST-2452,Bob Johnson,Home Office,34567.0,Austin,Illinois,United States,South,USCA,PROD-1520,Office Supplies,Phones,Product A,4564.58,7,0.0,-431.31,65.04,Medium
452,CA-2013-ORD32889,03/27/2017,03/28/2017,Second Class,CUST-6046,Alice Smith,Consumer,23456.0,New York,Texas,United States,Central,USCA,PROD-9800,Furniture,Binders,Product A,1666.02,8,0.2,-136.95,143.65,High
453,CA-2016-ORD16792,03/28/2017,03/29/2017,Same Day,CUST-4188,Bob Johnson,Consumer,34567.0,Austin,New York,United States,Central,USCA,PROD-6423,Technology,Binders,Product B,4636.65,1,0.0,-314.09,75.82,Low
454,CA-2015-ORD15385,03/29/2017,03/30/2017,First Class,CUST-6509,Alice Smith,Corporate,23456.0,New York,Texas,United States,East,USCA,PROD-7101,Furniture,Chairs,Product C,4480.56,4,0.2,514.55,79.5,Critical
455,CA-2016-ORD47673,03/30/2017,03/31/2017,Same Day,CUST-1142,Diana Ross,Home Office,23456.0,Chicago,New York,United States,South,USCA,PROD-1222,Technology,Tables,Product B,2624.18,4,0.3,-37.89,69.53,Medium
456,CA-2016-ORD45086,03/31/2017,04/01/2017,First Class,CUST-4965,Diana Ross,Consumer,12345.0,Chicago,New York,United States,South,USCA,PROD-7893,Technology,Chairs,Product C,575.52,8,0.1,-207.83,130.23,Critical
457,CA-2013-ORD53893,04/01/2017,04/02/2017,Same Day,CUST-3244,Diana Ross,Consumer,23456.0,San Francisco,New York,United States,West,USCA,PROD-4379,Technology,Binders,Product B,3052.59,9,0.0,227.36,147.4,Low
458,CA-2014-ORD99524,04/02/2017,04/03/2017,Same Day,CUST-4991,Alice Smith,Consumer,12345.0,Austin,Illinois,United States,Central,USCA,PROD-6228,Technology,Tables,Product A,2278.37,2,0.3,-74.69,56.81,Low
459,CA-2015-ORD14977,04/03/2017,04/04/2017,Second Class,CUST-2634,Diana Ross,Corporate,34567.0,San Francisco,Illinois,United States,West,USCA,PROD-2512,Furniture,Binders,Product B,2741.17,9,0.3,987.77,120.06,Medium
460,CA-2015-ORD18184,04/04/2017,04/05/2017,Second Class,CUST-3941,Alice Smith,Consumer,12345.0,New York,California,United States,Central,USCA,PROD-5814,Technology,Tables,Product A,2137.52,7,0.2,-462.24,15.95,Low
461,CA-2015-ORD48263,04/05/2017,04/06/2017,First Class,CUST-6641,Alice Smith,Consumer,,Chicago,California,United States,East,USCA,PROD-4671,Furniture,Binders,Product B,3242.44,6,0.1,-345.09,37.63,Critical
462,CA-2016-ORD47458,04/06/2017,04/07/2017,First Class,CUST-4955,Alice Smith,Consumer,,Chicago,Texas,United States,South,USCA,PROD-3282,Office Supplies,Phones,Product C,4355.5,9,0.2,404.29,31.12,Critical
463,CA-2013-ORD35378,04/07/2017,04/08/2017,First Class,CUST-7104,Alice Smith,Corporate,12345.0,Austin,Texas,United States,West,USCA,PROD-6316,Furniture,Binders,Product A,785.08,5,0.1,596.22,112.84,Medium
464,CA-2014-ORD35275,04/08/2017,04/09/2017,Same Day,CUST-3349,Charlie Brown,Consumer,23456.0,Austin,Illinois,United States,Central,USCA,PROD-5331,Office Supplies,Chairs,Product C,4623.38,2,0.3,-280.64,196.11,High
465,CA-2014-ORD14801,04/09/2017,04/10/2017,Second Class,CUST-8550,Diana Ross,Consumer,34567.0,San Francisco,New York,United States,West,USCA,PROD-5786,Furniture,Chairs,Product A,3425.69,9,0.2,-229.52,183.37,Low
466,CA-2014-ORD94482,04/10/2017,04/11/2017,Standard Class,CUST-4868,Diana Ross,Home Office,12345.0,San Francisco,California,United States,East,USCA,PROD-2833,Technology,Chairs,Product B,4122.49,1,0.0,-123.68,41.01,Medium
467,CA-2016-ORD33426,04/11/2017,04/12/2017,Standard Class,CUST-9486,Alice Smith,Home Office,34567.0,Austin,California,United States,West,USCA,PROD-3640,Furniture,Phones,Product A,1689.13,7,0.1,17.66,167.8,Medium
468,CA-2013-ORD46047,04/12/2017,04/13/2017,Same Day,CUST-7057,Bob Johnson,Consumer,23456.0,San Francisco,Illinois,United States,Central,USCA,PROD-9635,Technology,Chairs,Product A,689.91,2,0.2,385.74,70.52,Medium
469,CA-2016-ORD92275,04/13/2017,04/14/2017,Standard Class,CUST-7425,Charlie Brown,Consumer,34567.0,Austin,New York,United States,Central,USCA,PROD-7280,Office Supplies,Tables,Product C,585.7,2,0.0,-53.71,75.32,High
470,CA-2016-ORD62656,04/14/2017,04/15/2017,Same Day,CUST-1330,Bob Johnson,Consumer,23456.0,Austin,New York,United States,Central,USCA,PROD-1600,Furniture,Phones,Product C,1319.15,7,0.1,-45.56,66.8,Medium
